left,right,confidence,support
{'bkon=f'},{'reskd=f'},0.99,0
"{'bkon=f','hdchk=f'}",{'reskd=f'},0.99,0
{'stlmt=f'},{'hdchk=f'},0.99,0
"{'reskd=f','rxmsq=f'}",{'qxmsq=f'},0.99,0
"{'qxmsq=f','rxmsq=f'}",{'reskd=f'},0.99,0
"{'reskd=f','rxmsq=f'}",{'skach=f'},0.99,0
"{'rxmsq=f','stlmt=f'}",{'qxmsq=f'},0.99,0
"{'reskd=f','rxmsq=f','spcop=f'}",{'qxmsq=f'},0.99,0
"{'qxmsq=f','rxmsq=f','spcop=f'}",{'reskd=f'},0.99,0
"{'reskd=f','rxmsq=f','spcop=f'}",{'skach=f'},0.99,0
"{'rxmsq=f','stlmt=f'}",{'reskd=f'},0.99,0
"{'rxmsq=f','spcop=f','stlmt=f'}",{'qxmsq=f'},0.99,0
"{'bkon=f','qxmsq=f'}",{'reskd=f'},0.99,0
"{'bkon=f','qxmsq=f','spcop=f'}",{'reskd=f'},0.99,0
"{'skach=f','stlmt=f'}",{'hdchk=f'},0.99,0
"{'skrxp=f','stlmt=f'}",{'hdchk=f'},0.99,0
"{'hdchk=f','rxmsq=f','stlmt=f'}",{'qxmsq=f'},0.99,0
"{'skrxp=f','spcop=f','stlmt=f'}",{'hdchk=f'},0.99,0
"{'hdchk=f','rxmsq=f','stlmt=f'}",{'reskd=f'},0.99,0
"{'bkon=f','hdchk=f','qxmsq=f'}",{'reskd=f'},0.99,0
"{'hdchk=f','reskd=f','rxmsq=f'}",{'qxmsq=f'},0.99,0
"{'hdchk=f','qxmsq=f','rxmsq=f'}",{'reskd=f'},0.99,0
"{'hdchk=f','rxmsq=f','spcop=f','stlmt=f'}",{'qxmsq=f'},0.99,0
"{'hdchk=f','qxmsq=f','rxmsq=f'}",{'skach=f'},0.99,0
"{'qxmsq=f','stlmt=f'}",{'hdchk=f'},0.99,0
"{'bkon=f','hdchk=f','qxmsq=f','spcop=f'}",{'reskd=f'},0.99,0
"{'hdchk=f','reskd=f','rxmsq=f','spcop=f'}",{'qxmsq=f'},0.99,0
"{'hdchk=f','qxmsq=f','rxmsq=f','spcop=f'}",{'reskd=f'},0.99,0
"{'qxmsq=f','spcop=f','stlmt=f'}",{'hdchk=f'},0.99,0
"{'skach=f','skrxp=f','stlmt=f'}",{'hdchk=f'},0.99,0
"{'skach=f','skrxp=f','spcop=f','stlmt=f'}",{'hdchk=f'},0.99,0
"{'reskd=f','rxmsq=f','stlmt=f'}",{'qxmsq=f'},0.99,0
"{'qxmsq=f','reskd=f','rxmsq=f'}",{'skach=f'},0.99,0
"{'qxmsq=f','skach=f','stlmt=f'}",{'hdchk=f'},0.99,0
"{'qxmsq=f','skach=f','spcop=f','stlmt=f'}",{'hdchk=f'},0.99,0
"{'reskd=f','rxmsq=f','spcop=f','stlmt=f'}",{'qxmsq=f'},0.99,0
"{'qxmsq=f','reskd=f','rxmsq=f','spcop=f'}",{'skach=f'},0.99,0
"{'qxmsq=f','rxmsq=f','stlmt=f'}",{'reskd=f'},0.99,0
"{'hdchk=f','reskd=f','rxmsq=f','stlmt=f'}",{'qxmsq=f'},0.99,0
"{'hdchk=f','reskd=f','rxmsq=f','spcop=f','stlmt=f'}",{'qxmsq=f'},0.99,0
"{'hdchk=f','qxmsq=f','rxmsq=f','stlmt=f'}",{'reskd=f'},0.99,0
"{'mulch=f','qxmsq=f'}",{'hdchk=f'},0.99,0
"{'bkon=f','qxmsq=f','stlmt=f'}",{'reskd=f'},0.99,0
{'rxmsq=f'},{'skach=f'},0.99,0
{'rxmsq=f'},{'qxmsq=f'},0.99,0
{'rxmsq=f'},{'reskd=f'},0.99,0
"{'rxmsq=f','spcop=f'}",{'skach=f'},0.99,0
"{'bkon=f','hdchk=f','qxmsq=f','stlmt=f'}",{'reskd=f'},0.99,0
"{'bknwy=f','stlmt=f'}",{'hdchk=f'},0.99,0
"{'hdchk=f','rxmsq=f'}",{'qxmsq=f'},0.99,0
"{'hdchk=f','rxmsq=f'}",{'reskd=f'},0.99,0
"{'bkon=f','skrxp=f'}",{'hdchk=f'},0.99,0
"{'bkon=f','skrxp=f','spcop=f'}",{'hdchk=f'},0.99,0
"{'qxmsq=f','rxmsq=f'}",{'skach=f'},0.99,0
"{'reskd=f','rxmsq=f'}",{'qxmsq=f'},0.99,0
"{'qxmsq=f','rxmsq=f'}",{'reskd=f'},0.99,0
"{'reskd=f','rxmsq=f'}",{'skach=f'},0.99,0
"{'rxmsq=f','stlmt=f'}",{'hdchk=f'},0.99,0
"{'qxmsq=f','rxmsq=f','spcop=f'}",{'skach=f'},0.99,0
"{'rxmsq=f','stlmt=f'}",{'qxmsq=f'},0.99,0
"{'rxmsq=f','spcop=f','stlmt=f'}",{'hdchk=f'},0.99,0
"{'bkon=f','qxmsq=f'}",{'reskd=f'},0.99,0
"{'rxmsq=f','skach=f','stlmt=f'}",{'hdchk=f'},0.99,0
"{'skrxp=f','stlmt=f'}",{'hdchk=f'},0.99,0
"{'rxmsq=f','skach=f','spcop=f','stlmt=f'}",{'hdchk=f'},0.99,0
"{'qxmsq=f','stlmt=f'}",{'hdchk=f'},0.99,0
"{'hdchk=f','rxmsq=f','stlmt=f'}",{'qxmsq=f'},0.99,0
"{'bkon=f','hdchk=f','qxmsq=f'}",{'reskd=f'},0.99,0
"{'hdchk=f','reskd=f','rxmsq=f'}",{'qxmsq=f'},0.99,0
"{'hdchk=f','qxmsq=f','rxmsq=f'}",{'reskd=f'},0.99,0
"{'skach=f','skrxp=f','stlmt=f'}",{'hdchk=f'},0.99,0
"{'qxmsq=f','skach=f','stlmt=f'}",{'hdchk=f'},0.99,0
{'spcop=f'},{'hdchk=f'},0.99,0
"{'reskd=f','rxmsq=f','stlmt=f'}",{'qxmsq=f'},0.99,0
"{'qxmsq=f','reskd=f','rxmsq=f'}",{'skach=f'},0.99,0
"{'qxmsq=f','rxmsq=f','stlmt=f'}",{'hdchk=f'},0.99,0
"{'qxmsq=f','rxmsq=f','spcop=f','stlmt=f'}",{'hdchk=f'},0.99,0
{'skach=f'},{'hdchk=f'},0.99,0
"{'skach=f','spcop=f'}",{'hdchk=f'},0.99,0
"{'qxmsq=f','rxmsq=f','skach=f','stlmt=f'}",{'hdchk=f'},0.99,0
"{'qxmsq=f','rxmsq=f','skach=f','spcop=f','stlmt=f'}",{'hdchk=f'},0.99,0
"{'hdchk=f','reskd=f','rxmsq=f','stlmt=f'}",{'qxmsq=f'},0.99,0
"{'stlmt=f','thrsk=f'}",{'hdchk=f'},0.99,0
"{'spcop=f','stlmt=f','thrsk=f'}",{'hdchk=f'},0.99,0
"{'stlmt=f','thrsk=f'}",{'hdchk=f'},0.99,0
{'rxmsq=f'},{'skach=f'},0.99,0
"{'bkon=f','skrxp=f'}",{'hdchk=f'},0.99,0
"{'reskd=f','rxmsq=f'}",{'hdchk=f'},0.99,0
"{'qxmsq=f','rxmsq=f'}",{'skach=f'},0.99,0
"{'rxmsq=f','stlmt=f'}",{'hdchk=f'},0.99,0
"{'reskd=f','rxmsq=f','spcop=f'}",{'hdchk=f'},0.99,0
"{'rxmsq=f','stlmt=f'}",{'hdchk=f'},0.99,0
"{'rxmsq=f','spcop=f','stlmt=f'}",{'hdchk=f'},0.99,0
"{'reskd=f','rxmsq=f','skach=f'}",{'hdchk=f'},0.99,0
"{'rxmsq=f','skach=f','stlmt=f'}",{'hdchk=f'},0.99,0
"{'reskd=f','rxmsq=f','skach=f','spcop=f'}",{'hdchk=f'},0.99,0
"{'rxmsq=f','skach=f','stlmt=f'}",{'hdchk=f'},0.99,0
"{'rxmsq=f','skach=f','spcop=f','stlmt=f'}",{'hdchk=f'},0.99,0
{'bknwy=f'},{'hdchk=f'},0.99,0
"{'bknwy=f','spcop=f'}",{'hdchk=f'},0.99,0
"{'reskd=f','rxmsq=f','stlmt=f'}",{'hdchk=f'},0.99,0
"{'qxmsq=f','reskd=f','rxmsq=f'}",{'hdchk=f'},0.99,0
"{'reskd=f','rxmsq=f','spcop=f','stlmt=f'}",{'hdchk=f'},0.99,0
"{'qxmsq=f','reskd=f','rxmsq=f','spcop=f'}",{'hdchk=f'},0.99,0
"{'qxmsq=f','rxmsq=f','stlmt=f'}",{'hdchk=f'},0.99,0
{'skach=f'},{'hdchk=f'},0.99,0
"{'reskd=f','rxmsq=f','skach=f','stlmt=f'}",{'hdchk=f'},0.99,0
"{'qxmsq=f','reskd=f','rxmsq=f','skach=f'}",{'hdchk=f'},0.99,0
"{'reskd=f','rxmsq=f','skach=f','spcop=f','stlmt=f'}",{'hdchk=f'},0.99,0
"{'qxmsq=f','reskd=f','rxmsq=f','skach=f','spcop=f'}",{'hdchk=f'},0.99,0
"{'qxmsq=f','rxmsq=f','skach=f','stlmt=f'}",{'hdchk=f'},0.99,0
{'qxmsq=f'},{'hdchk=f'},0.99,0
"{'qxmsq=f','spcop=f'}",{'hdchk=f'},0.99,0
{'skrxp=f'},{'hdchk=f'},0.99,0
"{'skrxp=f','spcop=f'}",{'hdchk=f'},0.99,0
"{'skach=f','skrxp=f'}",{'hdchk=f'},0.99,0
"{'skach=f','skrxp=f','spcop=f'}",{'hdchk=f'},0.99,0
{'rxmsq=f'},{'hdchk=f'},0.99,0
"{'qxmsq=f','skach=f'}",{'hdchk=f'},0.99,0
"{'rxmsq=f','spcop=f'}",{'hdchk=f'},0.99,0
"{'qxmsq=f','skach=f','spcop=f'}",{'hdchk=f'},0.99,0
"{'rxmsq=f','skach=f'}",{'hdchk=f'},0.99,0
"{'rxmsq=f','skach=f','spcop=f'}",{'hdchk=f'},0.99,0
"{'qxmsq=f','stlmt=f','thrsk=f'}",{'hdchk=f'},0.99,0
"{'qxmsq=f','spcop=f','stlmt=f','thrsk=f'}",{'hdchk=f'},0.99,0
"{'qxmsq=f','stlmt=f','thrsk=f'}",{'hdchk=f'},0.99,0
"{'qxmsq=f','rxmsq=f'}",{'hdchk=f'},0.99,0
"{'reskd=f','rxmsq=f'}",{'hdchk=f'},0.99,0
"{'qxmsq=f','rxmsq=f','spcop=f'}",{'hdchk=f'},0.99,0
"{'rxmsq=f','stlmt=f'}",{'hdchk=f'},0.99,0
{'thrsk=f'},{'hdchk=f'},0.99,0
"{'spcop=f','thrsk=f'}",{'hdchk=f'},0.99,0
{'thrsk=f'},{'hdchk=f'},0.99,0
"{'qxmsq=f','rxmsq=f','skach=f'}",{'hdchk=f'},0.99,0
"{'reskd=f','rxmsq=f','skach=f'}",{'hdchk=f'},0.99,0
"{'qxmsq=f','rxmsq=f','skach=f','spcop=f'}",{'hdchk=f'},0.99,0
"{'rxmsq=f','skach=f','stlmt=f'}",{'hdchk=f'},0.99,0
{'bknwy=f'},{'hdchk=f'},0.99,0
"{'reskd=f','rxmsq=f','stlmt=f'}",{'hdchk=f'},0.99,0
"{'qxmsq=f','reskd=f','rxmsq=f'}",{'hdchk=f'},0.99,0
{'qxmsq=f'},{'hdchk=f'},0.99,0
"{'reskd=f','rxmsq=f','skach=f','stlmt=f'}",{'hdchk=f'},0.99,0
"{'qxmsq=f','reskd=f','rxmsq=f','skach=f'}",{'hdchk=f'},0.99,0
{'skrxp=f'},{'hdchk=f'},0.99,0
"{'skach=f','skrxp=f'}",{'hdchk=f'},0.99,0
"{'qxmsq=f','skach=f'}",{'hdchk=f'},0.99,0
{'rxmsq=f'},{'hdchk=f'},0.99,0
{'rxmsq=f'},{'hdchk=f'},0.99,0
{'rxmsq=f'},{'hdchk=f'},0.99,0
"{'rxmsq=f','spcop=f'}",{'hdchk=f'},0.99,0
"{'rxmsq=f','spcop=f'}",{'hdchk=f'},0.99,0
"{'rxmsq=f','skach=f'}",{'hdchk=f'},0.99,0
"{'rxmsq=f','skach=f'}",{'hdchk=f'},0.99,0
"{'rxmsq=f','skach=f'}",{'hdchk=f'},0.99,0
"{'rxmsq=f','skach=f','spcop=f'}",{'hdchk=f'},0.99,0
"{'rxmsq=f','skach=f','spcop=f'}",{'hdchk=f'},0.99,0
"{'qxmsq=f','skrxp=f'}",{'hdchk=f'},0.99,0
"{'qxmsq=f','skrxp=f','spcop=f'}",{'hdchk=f'},0.99,0
"{'qxmsq=f','skach=f','skrxp=f'}",{'hdchk=f'},0.99,0
"{'qxmsq=f','skach=f','skrxp=f','spcop=f'}",{'hdchk=f'},0.99,0
"{'reskd=f','rxmsq=f'}",{'hdchk=f'},0.99,0
"{'qxmsq=f','rxmsq=f'}",{'hdchk=f'},0.99,0
"{'qxmsq=f','rxmsq=f'}",{'hdchk=f'},0.99,0
"{'reskd=f','rxmsq=f','spcop=f'}",{'hdchk=f'},0.99,0
"{'qxmsq=f','rxmsq=f','spcop=f'}",{'hdchk=f'},0.99,0
"{'reskd=f','rxmsq=f','skach=f'}",{'hdchk=f'},0.99,0
"{'qxmsq=f','rxmsq=f','skach=f'}",{'hdchk=f'},0.99,0
"{'qxmsq=f','rxmsq=f','skach=f'}",{'hdchk=f'},0.99,0
"{'reskd=f','rxmsq=f','skach=f','spcop=f'}",{'hdchk=f'},0.99,0
"{'qxmsq=f','rxmsq=f','skach=f','spcop=f'}",{'hdchk=f'},0.99,0
"{'qxmsq=f','thrsk=f'}",{'hdchk=f'},0.99,0
"{'qxmsq=f','spcop=f','thrsk=f'}",{'hdchk=f'},0.99,0
"{'qxmsq=f','thrsk=f'}",{'hdchk=f'},0.99,0
{'rxmsq=f'},{'hdchk=f'},0.99,0
{'rxmsq=f'},{'hdchk=f'},0.99,0
"{'hdchk=f','reskd=f'}",{'stlmt=f'},0.99,0
"{'hdchk=f','reskd=f','spcop=f'}",{'stlmt=f'},0.99,0
"{'rxmsq=f','skach=f'}",{'hdchk=f'},0.99,0
"{'rxmsq=f','skach=f'}",{'hdchk=f'},0.99,0
"{'hdchk=f','reskd=f','skach=f'}",{'stlmt=f'},0.99,0
"{'hdchk=f','reskd=f','skach=f','spcop=f'}",{'stlmt=f'},0.99,0
"{'qxmsq=f','skrxp=f'}",{'hdchk=f'},0.99,0
"{'qxmsq=f','skach=f','skrxp=f'}",{'hdchk=f'},0.99,0
"{'reskd=f','rxmsq=f'}",{'hdchk=f'},0.99,0
"{'qxmsq=f','rxmsq=f'}",{'hdchk=f'},0.99,0
"{'reskd=f','rxmsq=f','skach=f'}",{'hdchk=f'},0.99,0
"{'qxmsq=f','rxmsq=f','skach=f'}",{'hdchk=f'},0.99,0
"{'skrxp=f','stlmt=f'}",{'hdchk=f'},0.99,0
"{'skrxp=f','spcop=f','stlmt=f'}",{'hdchk=f'},0.99,0
{'hdchk=f'},{'stlmt=f'},0.99,0
"{'hdchk=f','spcop=f'}",{'stlmt=f'},0.99,0
"{'bkon=f','stlmt=f'}",{'hdchk=f'},0.99,0
"{'bkon=f','spcop=f','stlmt=f'}",{'hdchk=f'},0.99,0
"{'hdchk=f','skach=f'}",{'stlmt=f'},0.99,0
"{'hdchk=f','skach=f','spcop=f'}",{'stlmt=f'},0.99,0
{'wkna=f'},{'hdchk=f'},0.99,0
"{'stlmt=f','wkna=f'}",{'hdchk=f'},0.99,0
{'wkna=f'},{'hdchk=f'},0.99,0
"{'spcop=f','wkna=f'}",{'hdchk=f'},0.99,0
"{'spcop=f','stlmt=f','wkna=f'}",{'hdchk=f'},0.99,0
"{'spcop=f','wkna=f'}",{'hdchk=f'},0.99,0
"{'hdchk=f','reskd=f'}",{'spcop=f'},0.99,0
{'bkon=f'},{'hdchk=f'},0.99,0
"{'bkon=f','spcop=f'}",{'hdchk=f'},0.99,0
"{'hdchk=f','reskd=f','skach=f'}",{'spcop=f'},0.99,0
"{'hdchk=f','qxmsq=f','reskd=f'}",{'stlmt=f'},0.99,0
"{'hdchk=f','qxmsq=f','reskd=f','spcop=f'}",{'stlmt=f'},0.99,0
"{'bkon=f','reskd=f'}",{'stlmt=f'},0.99,0
"{'bkon=f','reskd=f','spcop=f'}",{'stlmt=f'},0.99,0
"{'hdchk=f','qxmsq=f','reskd=f','skach=f'}",{'stlmt=f'},0.99,0
"{'hdchk=f','qxmsq=f','reskd=f','skach=f','spcop=f'}",{'stlmt=f'},0.99,0
"{'hdchk=f','thrsk=f'}",{'stlmt=f'},0.99,0
"{'hdchk=f','spcop=f','thrsk=f'}",{'stlmt=f'},0.99,0
"{'hdchk=f','thrsk=f'}",{'spcop=f'},0.99,0
"{'skrxp=f','stlmt=f'}",{'hdchk=f'},0.99,0
"{'bkon=f','hdchk=f','reskd=f'}",{'stlmt=f'},0.99,0
{'hdchk=f'},{'spcop=f'},0.99,0
"{'bkon=f','hdchk=f','reskd=f','spcop=f'}",{'stlmt=f'},0.99,0
"{'bkon=f','reskd=f','skach=f'}",{'stlmt=f'},0.99,0
"{'bkon=f','reskd=f','skach=f','spcop=f'}",{'stlmt=f'},0.99,0
"{'hdchk=f','skach=f','thrsk=f'}",{'stlmt=f'},0.99,0
"{'hdchk=f','skach=f','spcop=f','thrsk=f'}",{'stlmt=f'},0.99,0
"{'hdchk=f','skach=f','thrsk=f'}",{'spcop=f'},0.99,0
{'reskd=f'},{'stlmt=f'},0.99,0
"{'hdchk=f','skach=f'}",{'spcop=f'},0.99,0
"{'bkon=f','hdchk=f','reskd=f','skach=f'}",{'stlmt=f'},0.99,0
"{'reskd=f','spcop=f'}",{'stlmt=f'},0.99,0
"{'bkon=f','hdchk=f','reskd=f','skach=f','spcop=f'}",{'stlmt=f'},0.99,0
"{'bkon=f','stlmt=f'}",{'hdchk=f'},0.99,0
"{'hdchk=f','reskd=f','thrsk=f'}",{'stlmt=f'},0.99,0
"{'hdchk=f','reskd=f','spcop=f','thrsk=f'}",{'stlmt=f'},0.99,0
"{'hdchk=f','reskd=f','thrsk=f'}",{'spcop=f'},0.99,0
"{'reskd=f','skach=f'}",{'stlmt=f'},0.99,0
{'wkna=f'},{'hdchk=f'},0.99,0
"{'stlmt=f','wkna=f'}",{'hdchk=f'},0.99,0
{'wkna=f'},{'hdchk=f'},0.99,0
"{'reskd=f','skach=f','spcop=f'}",{'stlmt=f'},0.99,0
"{'hdchk=f','reskd=f','skach=f','thrsk=f'}",{'stlmt=f'},0.99,0
"{'hdchk=f','reskd=f','skach=f','spcop=f','thrsk=f'}",{'stlmt=f'},0.99,0
"{'hdchk=f','reskd=f','skach=f','thrsk=f'}",{'spcop=f'},0.99,0
"{'mulch=f','reskd=f'}",{'stlmt=f'},0.99,0
"{'mulch=f','reskd=f','spcop=f'}",{'stlmt=f'},0.99,0
"{'hdchk=f','qxmsq=f'}",{'stlmt=f'},0.99,0
"{'hdchk=f','qxmsq=f','spcop=f'}",{'stlmt=f'},0.99,0
"{'hdchk=f','mulch=f','reskd=f'}",{'stlmt=f'},0.99,0
"{'hdchk=f','mulch=f','reskd=f','spcop=f'}",{'stlmt=f'},0.99,0
"{'mulch=f','reskd=f','skach=f'}",{'stlmt=f'},0.99,0
{'bkon=f'},{'stlmt=f'},0.99,0
{'bkon=f'},{'hdchk=f'},0.99,0
"{'mulch=f','reskd=f','skach=f','spcop=f'}",{'stlmt=f'},0.99,0
"{'bkon=f','spcop=f'}",{'stlmt=f'},0.99,0
"{'hdchk=f','qxmsq=f','skach=f'}",{'stlmt=f'},0.99,0
"{'hdchk=f','mulch=f','reskd=f','skach=f'}",{'stlmt=f'},0.99,0
"{'hdchk=f','qxmsq=f','skach=f','spcop=f'}",{'stlmt=f'},0.99,0
"{'hdchk=f','mulch=f','reskd=f','skach=f','spcop=f'}",{'stlmt=f'},0.99,0
"{'bkon=f','qxmsq=f','stlmt=f'}",{'hdchk=f'},0.99,0
"{'bkon=f','qxmsq=f','spcop=f','stlmt=f'}",{'hdchk=f'},0.99,0
"{'bkon=f','hdchk=f'}",{'stlmt=f'},0.99,0
"{'bkon=f','hdchk=f','spcop=f'}",{'stlmt=f'},0.99,0
"{'bkon=f','skach=f'}",{'stlmt=f'},0.99,0
"{'bkon=f','skach=f','spcop=f'}",{'stlmt=f'},0.99,0
"{'qxmsq=f','wkna=f'}",{'hdchk=f'},0.99,0
"{'qxmsq=f','stlmt=f','wkna=f'}",{'hdchk=f'},0.99,0
"{'qxmsq=f','wkna=f'}",{'hdchk=f'},0.99,0
{'spcop=f'},{'stlmt=f'},0.99,0
"{'qxmsq=f','spcop=f','wkna=f'}",{'hdchk=f'},0.99,0
"{'qxmsq=f','spcop=f','stlmt=f','wkna=f'}",{'hdchk=f'},0.99,0
"{'qxmsq=f','spcop=f','wkna=f'}",{'hdchk=f'},0.99,0
"{'bkon=f','hdchk=f','skach=f'}",{'stlmt=f'},0.99,0
"{'hdchk=f','qxmsq=f','reskd=f'}",{'spcop=f'},0.99,0
"{'bkon=f','hdchk=f','skach=f','spcop=f'}",{'stlmt=f'},0.99,0
"{'bkon=f','reskd=f'}",{'spcop=f'},0.99,0
{'skach=f'},{'stlmt=f'},0.99,0
"{'hdchk=f','reskd=f','skrxp=f'}",{'stlmt=f'},0.99,0
"{'skach=f','spcop=f'}",{'stlmt=f'},0.99,0
"{'hdchk=f','reskd=f','skrxp=f','spcop=f'}",{'stlmt=f'},0.99,0
"{'hdchk=f','qxmsq=f','reskd=f','skach=f'}",{'spcop=f'},0.99,0
"{'bkon=f','qxmsq=f'}",{'hdchk=f'},0.99,0
"{'bkon=f','qxmsq=f','spcop=f'}",{'hdchk=f'},0.99,0
"{'hdchk=f','reskd=f','skach=f','skrxp=f'}",{'stlmt=f'},0.99,0
"{'bkon=f','hdchk=f','reskd=f'}",{'spcop=f'},0.99,0
"{'hdchk=f','reskd=f','skach=f','skrxp=f','spcop=f'}",{'stlmt=f'},0.99,0
{'mulch=f'},{'stlmt=f'},0.99,0
"{'mulch=f','spcop=f'}",{'stlmt=f'},0.99,0
"{'bkon=f','reskd=f','skach=f'}",{'spcop=f'},0.99,0
"{'hdchk=f','mulch=f'}",{'stlmt=f'},0.99,0
{'reskd=f'},{'spcop=f'},0.99,0
"{'hdchk=f','mulch=f','spcop=f'}",{'stlmt=f'},0.99,0
"{'bkon=f','hdchk=f','reskd=f','skach=f'}",{'spcop=f'},0.99,0
"{'mulch=f','skach=f'}",{'stlmt=f'},0.99,0
"{'mulch=f','skach=f','spcop=f'}",{'stlmt=f'},0.99,0
"{'hdchk=f','mulch=f','skach=f'}",{'stlmt=f'},0.99,0
"{'hdchk=f','mulch=f','skach=f','spcop=f'}",{'stlmt=f'},0.99,0
"{'reskd=f','skach=f'}",{'spcop=f'},0.99,0
{'skrxp=f'},{'hdchk=f'},0.99,0
"{'bkon=f','qxmsq=f','reskd=f'}",{'stlmt=f'},0.99,0
"{'skrxp=f','spcop=f'}",{'hdchk=f'},0.99,0
"{'bkon=f','qxmsq=f','reskd=f','spcop=f'}",{'stlmt=f'},0.99,0
"{'mulch=f','reskd=f'}",{'spcop=f'},0.99,0
"{'hdchk=f','qxmsq=f'}",{'spcop=f'},0.99,0
"{'hdchk=f','qxmsq=f','thrsk=f'}",{'stlmt=f'},0.99,0
"{'hdchk=f','qxmsq=f','spcop=f','thrsk=f'}",{'stlmt=f'},0.99,0
"{'hdchk=f','qxmsq=f','thrsk=f'}",{'spcop=f'},0.99,0
"{'hdchk=f','mulch=f','reskd=f'}",{'spcop=f'},0.99,0
"{'bkon=f','hdchk=f','qxmsq=f','reskd=f'}",{'stlmt=f'},0.99,0
"{'bkon=f','hdchk=f','qxmsq=f','reskd=f','spcop=f'}",{'stlmt=f'},0.99,0
"{'bknwy=f','hdchk=f','reskd=f'}",{'stlmt=f'},0.99,0
{'bkon=f'},{'spcop=f'},0.99,0
"{'bknwy=f','hdchk=f','reskd=f','spcop=f'}",{'stlmt=f'},0.99,0
"{'bkon=f','qxmsq=f','reskd=f','skach=f'}",{'stlmt=f'},0.99,0
"{'mulch=f','reskd=f','skach=f'}",{'spcop=f'},0.99,0
"{'bkon=f','qxmsq=f','reskd=f','skach=f','spcop=f'}",{'stlmt=f'},0.99,0
"{'bkon=f','thrsk=f'}",{'stlmt=f'},0.99,0
"{'bkon=f','spcop=f','thrsk=f'}",{'stlmt=f'},0.99,0
"{'bkon=f','thrsk=f'}",{'spcop=f'},0.99,0
"{'qxmsq=f','reskd=f'}",{'stlmt=f'},0.99,0
"{'hdchk=f','qxmsq=f','skach=f'}",{'spcop=f'},0.99,0
"{'hdchk=f','skrxp=f'}",{'stlmt=f'},0.99,0
"{'qxmsq=f','reskd=f','spcop=f'}",{'stlmt=f'},0.99,0
"{'hdchk=f','skrxp=f','spcop=f'}",{'stlmt=f'},0.99,0
"{'hdchk=f','mulch=f','reskd=f','skach=f'}",{'spcop=f'},0.99,0
"{'hdchk=f','qxmsq=f','skach=f','thrsk=f'}",{'stlmt=f'},0.99,0
"{'hdchk=f','qxmsq=f','skach=f','spcop=f','thrsk=f'}",{'stlmt=f'},0.99,0
"{'hdchk=f','qxmsq=f','skach=f','thrsk=f'}",{'spcop=f'},0.99,0
"{'bkon=f','hdchk=f'}",{'spcop=f'},0.99,0
"{'bkon=f','hdchk=f','qxmsq=f','reskd=f','skach=f'}",{'stlmt=f'},0.99,0
"{'hdchk=f','skach=f','skrxp=f'}",{'stlmt=f'},0.99,0
"{'bkon=f','hdchk=f','qxmsq=f','reskd=f','skach=f','spcop=f'}",{'stlmt=f'},0.99,0
"{'bkon=f','qxmsq=f','stlmt=f'}",{'hdchk=f'},0.99,0
"{'hdchk=f','skach=f','skrxp=f','spcop=f'}",{'stlmt=f'},0.98,0
"{'bkon=f','hdchk=f','thrsk=f'}",{'stlmt=f'},0.98,0
"{'bkon=f','hdchk=f','spcop=f','thrsk=f'}",{'stlmt=f'},0.98,0
"{'bkon=f','hdchk=f','thrsk=f'}",{'spcop=f'},0.98,0
"{'hdchk=f','qxmsq=f','reskd=f','thrsk=f'}",{'stlmt=f'},0.98,0
"{'hdchk=f','qxmsq=f','reskd=f','spcop=f','thrsk=f'}",{'stlmt=f'},0.98,0
"{'hdchk=f','qxmsq=f','reskd=f','thrsk=f'}",{'spcop=f'},0.98,0
"{'bknwy=f','hdchk=f','reskd=f','skach=f'}",{'stlmt=f'},0.98,0
"{'bkon=f','skach=f'}",{'spcop=f'},0.98,0
"{'bknwy=f','hdchk=f','reskd=f','skach=f','spcop=f'}",{'stlmt=f'},0.98,0
"{'bkon=f','skach=f','thrsk=f'}",{'stlmt=f'},0.98,0
"{'bkon=f','skach=f','spcop=f','thrsk=f'}",{'stlmt=f'},0.98,0
"{'bkon=f','skach=f','thrsk=f'}",{'spcop=f'},0.98,0
"{'qxmsq=f','reskd=f','skach=f'}",{'stlmt=f'},0.98,0
"{'qxmsq=f','reskd=f','skach=f','spcop=f'}",{'stlmt=f'},0.98,0
{'thrsk=f'},{'stlmt=f'},0.98,0
"{'spcop=f','thrsk=f'}",{'stlmt=f'},0.98,0
{'thrsk=f'},{'spcop=f'},0.98,0
"{'bkon=f','hdchk=f','skach=f'}",{'spcop=f'},0.98,0
"{'bkon=f','reskd=f','thrsk=f'}",{'stlmt=f'},0.98,0
"{'bkon=f','reskd=f','spcop=f','thrsk=f'}",{'stlmt=f'},0.98,0
"{'bkon=f','reskd=f','thrsk=f'}",{'spcop=f'},0.98,0
"{'qxmsq=f','wkna=f'}",{'hdchk=f'},0.98,0
"{'qxmsq=f','stlmt=f','wkna=f'}",{'hdchk=f'},0.98,0
"{'qxmsq=f','wkna=f'}",{'hdchk=f'},0.98,0
"{'bkon=f','hdchk=f','skach=f','thrsk=f'}",{'stlmt=f'},0.98,0
"{'bkon=f','hdchk=f','skach=f','spcop=f','thrsk=f'}",{'stlmt=f'},0.98,0
"{'bkon=f','hdchk=f','skach=f','thrsk=f'}",{'spcop=f'},0.98,0
"{'hdchk=f','qxmsq=f','reskd=f','skach=f','thrsk=f'}",{'stlmt=f'},0.98,0
