id,bkblk,bknwy,bkon8,bkona,bkspr,bkxbq,bkxcr,bkxwp,blxwp,bxqsq,cntxt,dsopp,dwipd,hdchk,katri,mulch,qxmsq,class_name
2457,t,f,f,f,f,f,f,f,f,f,f,f,l,f,w,f,f,nowin
2458,f,f,f,f,f,t,t,t,t,t,f,f,l,f,n,f,f,nowin
2459,f,f,f,f,t,f,f,f,t,f,f,f,l,f,n,f,f,nowin
2460,f,f,f,f,t,f,f,f,f,f,f,f,l,f,n,f,f,nowin
2461,f,f,f,f,f,f,f,f,f,f,f,t,g,f,n,f,f,won
2462,f,f,f,f,f,f,t,t,t,f,t,f,l,f,n,f,f,nowin
2463,f,f,f,f,t,t,f,f,f,f,f,f,l,f,n,f,f,won
2464,f,f,f,f,f,t,t,f,f,t,t,t,l,f,n,f,t,nowin
2465,f,t,f,f,f,t,f,f,f,f,f,f,l,f,n,t,f,nowin
2466,f,f,f,f,f,f,f,f,t,f,f,t,l,f,n,f,f,won
2467,f,f,f,f,t,f,f,f,f,f,f,f,l,f,n,f,f,won
2468,f,f,f,f,t,f,t,f,f,f,f,f,l,f,n,f,f,nowin
2469,t,f,f,f,f,f,f,f,f,f,t,f,l,f,w,f,f,won
2470,f,f,f,f,f,f,f,f,f,f,f,f,l,f,n,f,t,won
2471,t,f,f,f,f,f,t,t,t,f,t,t,l,f,n,f,f,won
2472,f,f,f,f,t,t,t,f,f,t,f,f,l,f,n,f,f,nowin
2473,t,f,f,f,f,f,t,t,t,t,t,f,l,f,n,t,f,nowin
2474,f,f,f,f,f,t,f,f,f,f,t,f,l,f,w,f,f,won
2475,f,f,f,f,f,t,f,f,f,f,f,f,g,f,n,f,f,nowin
2476,f,f,f,f,f,f,f,f,f,f,f,t,l,f,n,f,f,won
2477,f,f,f,f,t,t,t,t,t,f,f,f,g,f,n,f,f,nowin
2478,t,f,f,f,t,f,t,t,t,t,t,f,g,f,n,f,f,nowin
2479,f,t,f,f,f,f,f,f,f,f,t,f,l,f,w,t,f,won
2480,f,f,f,f,t,f,t,t,t,f,f,f,l,f,n,f,f,won
2481,f,f,f,f,f,f,f,f,f,f,f,f,g,f,n,t,f,nowin
2482,f,f,f,f,f,f,f,f,f,f,t,f,l,f,n,f,f,won
2483,f,f,f,f,f,t,f,f,f,f,f,f,l,f,n,t,f,nowin
2484,f,f,f,f,f,f,f,f,t,f,t,f,l,f,n,f,f,won
2485,f,f,f,f,t,f,t,t,t,t,f,f,l,f,n,f,f,nowin
2486,f,t,f,f,f,f,f,f,f,t,t,f,l,f,w,t,f,won
2487,f,f,f,f,f,t,t,f,t,f,t,t,l,f,w,f,f,won
2488,f,t,f,t,f,f,f,f,t,f,f,f,l,f,w,f,f,won
2489,f,f,f,f,f,t,f,f,f,t,t,f,l,f,n,f,f,nowin
2490,f,f,f,f,f,t,f,f,f,t,t,f,l,f,n,f,f,won
2491,f,f,f,f,f,t,f,f,f,t,t,f,g,f,n,f,f,won
2492,f,f,f,f,f,t,f,f,t,f,t,f,l,f,n,f,f,won
2493,t,f,t,f,f,t,t,f,f,f,t,f,l,f,n,f,f,nowin
2494,f,f,f,f,t,f,f,f,f,f,f,f,l,f,n,f,f,won
2495,t,f,f,t,f,t,t,t,t,f,t,f,l,f,b,f,f,won
2496,f,f,f,f,f,t,f,f,f,f,f,f,l,f,n,f,f,won
2497,f,f,f,t,t,f,f,f,f,f,t,f,l,f,w,f,f,won
2498,f,f,f,f,f,f,f,f,t,f,f,t,g,f,n,f,f,nowin
2499,f,f,f,f,f,t,f,f,f,t,f,f,g,f,n,f,f,nowin
2500,f,f,f,f,f,f,f,f,t,f,f,f,g,f,n,f,f,nowin
2501,f,f,f,f,f,t,f,f,f,f,t,f,l,f,n,f,f,won
2502,f,f,t,f,f,t,t,f,f,t,t,f,l,f,b,f,f,nowin
2503,f,f,f,f,t,f,t,t,t,t,f,f,g,f,n,f,f,won
2504,f,t,f,f,f,t,f,f,f,f,t,f,l,f,n,t,f,nowin
2505,t,f,f,t,t,t,t,t,t,f,t,f,l,f,n,f,f,nowin
2506,f,f,f,t,f,t,f,f,f,f,t,f,l,f,n,t,f,nowin
2507,f,t,f,f,f,f,f,f,f,t,f,f,l,f,n,f,f,won
2508,t,f,f,t,f,t,f,f,f,f,t,f,l,f,b,f,f,nowin
2509,f,t,f,f,f,t,f,f,f,f,f,f,l,f,n,f,f,won
2510,f,f,f,f,f,t,f,f,f,f,f,f,l,f,n,f,f,won
2511,f,f,f,f,f,f,f,f,f,f,f,t,l,f,n,f,f,won
2512,f,f,f,f,f,f,f,f,f,f,f,f,l,f,n,f,f,nowin
2513,f,f,f,f,f,t,f,f,f,f,f,t,g,f,n,f,f,won
2514,f,t,f,t,t,t,f,f,t,f,f,f,l,f,n,f,f,won
2515,t,t,f,f,f,f,f,f,f,f,t,f,g,f,b,f,f,won
2516,f,f,f,f,f,f,f,f,f,f,f,f,l,f,n,f,f,nowin
2517,f,f,f,f,t,t,t,f,f,f,t,f,g,f,n,f,f,won
2518,f,f,f,t,f,f,t,t,t,t,f,f,g,f,n,f,f,nowin
2519,f,f,f,f,f,t,f,f,f,t,f,f,l,f,n,f,f,nowin
2520,f,f,f,t,f,t,f,f,f,f,f,f,l,f,n,f,f,won
2521,f,f,f,f,t,f,f,f,f,f,f,f,l,f,n,f,f,nowin
2522,t,f,f,f,t,t,t,f,f,f,t,f,l,f,n,f,f,won
2523,t,f,f,f,f,f,t,t,t,t,t,f,l,f,w,f,f,nowin
2524,f,f,f,f,f,f,f,f,t,f,f,f,l,f,n,f,f,nowin
2525,f,f,f,f,f,t,f,f,f,t,t,f,l,f,b,f,f,nowin
2526,f,t,f,f,f,t,f,f,f,t,t,f,l,f,n,f,f,nowin
2527,t,f,f,f,t,t,t,f,f,f,t,f,g,f,n,f,f,won
2528,f,f,t,f,t,t,t,f,f,t,f,f,g,f,n,f,f,nowin
2529,f,f,f,f,t,t,t,f,f,t,f,f,g,f,n,f,f,won
2530,f,f,f,f,f,f,f,f,f,f,f,f,l,f,n,f,f,nowin
2531,f,f,f,f,f,t,f,t,t,t,f,f,g,f,n,f,f,nowin
2532,f,f,f,f,f,t,f,f,f,t,f,f,g,f,n,f,f,won
2533,f,f,f,t,f,t,f,f,f,t,t,f,g,f,n,f,f,nowin
2534,f,f,f,f,f,f,t,t,t,f,t,f,l,f,n,f,f,nowin
2535,f,f,f,f,f,t,t,t,t,f,t,f,l,f,n,t,f,nowin
2536,f,f,f,f,t,f,t,t,t,f,f,f,l,f,n,f,f,nowin
2537,f,f,f,t,t,t,f,f,f,f,f,f,g,f,n,t,f,nowin
2538,f,f,f,f,t,t,f,f,t,f,f,f,g,f,n,f,f,nowin
2539,f,f,f,f,f,t,f,f,t,f,f,f,g,f,n,f,f,nowin
2540,f,f,f,f,t,f,t,f,f,f,f,f,g,f,n,f,f,nowin
2541,f,f,f,t,t,t,f,f,f,f,f,f,l,f,n,f,f,nowin
2542,f,f,f,f,f,f,f,f,f,f,t,f,l,f,n,f,f,nowin
2543,f,f,f,f,f,t,t,t,t,f,t,f,g,f,n,f,f,won
2544,f,f,f,t,t,t,f,f,f,f,f,f,l,f,n,f,f,won
2545,f,f,f,f,t,f,f,f,f,f,f,f,l,f,n,f,f,nowin
2546,f,f,f,f,f,t,t,t,t,f,t,f,l,f,n,t,f,nowin
2547,f,f,f,f,f,t,t,f,t,f,f,f,l,f,n,f,f,won
2548,f,f,f,f,t,f,f,f,t,f,t,f,g,f,n,f,f,nowin
2549,f,f,f,f,f,f,f,f,f,t,f,f,g,f,n,f,f,nowin
2550,f,f,f,f,f,f,f,f,f,f,t,f,l,f,w,f,f,won
2551,f,f,f,f,f,t,f,f,f,t,t,f,l,f,n,f,f,nowin
2552,f,f,f,f,t,f,t,t,t,f,t,f,l,f,b,f,f,nowin
2553,f,f,f,f,f,f,f,f,t,f,f,f,g,f,n,f,f,nowin
2554,f,f,f,t,f,t,f,f,f,t,t,f,l,f,n,f,f,won
2555,f,f,f,t,t,t,f,f,f,f,f,f,l,f,n,f,f,nowin
2556,t,f,f,f,t,t,t,f,t,f,t,f,l,f,b,f,f,won
2557,f,f,f,f,f,t,f,f,f,f,t,f,g,f,n,f,f,won
2558,f,f,f,t,f,t,f,f,f,f,f,f,l,f,n,f,f,won
2559,f,f,f,f,f,f,f,f,f,f,f,f,l,f,n,f,f,won
2560,f,f,f,f,f,f,f,f,f,t,f,t,l,f,n,f,f,nowin
2561,t,f,f,t,t,f,t,t,t,t,t,f,l,f,n,f,f,nowin
2562,f,f,f,f,t,f,f,f,f,f,f,f,g,f,n,f,f,nowin
2563,f,f,f,f,t,f,f,f,t,f,t,f,l,f,n,f,f,won
2564,f,f,f,t,f,t,f,f,f,f,f,f,l,f,n,f,f,won
2565,f,f,f,f,t,t,t,f,f,f,f,f,l,f,n,t,f,nowin
2566,f,f,f,t,f,t,f,f,f,f,f,f,g,f,n,f,f,nowin
2567,f,f,f,f,t,t,t,t,t,f,f,f,g,f,n,f,f,won
2568,f,f,f,f,f,t,f,f,f,f,f,t,l,f,n,f,f,won
2569,f,f,f,f,f,f,t,t,t,f,t,f,l,f,w,f,f,won
2570,t,f,f,f,t,t,t,t,t,f,t,f,l,f,n,f,f,nowin
2571,f,t,f,f,f,t,f,f,f,t,f,f,l,f,n,f,f,nowin
2572,f,f,t,f,f,t,f,f,f,f,f,f,l,f,n,f,f,won
2573,t,f,t,f,t,f,t,t,t,t,t,f,l,f,b,f,f,nowin
2574,f,t,f,f,f,f,f,f,f,f,t,f,l,f,n,t,f,nowin
2575,f,f,f,f,f,f,t,t,t,f,f,f,l,f,n,f,f,nowin
2576,f,f,f,f,f,t,f,f,f,f,f,f,l,f,n,f,f,won
2577,f,f,f,f,f,f,f,f,f,f,t,f,l,f,n,f,f,nowin
2578,f,f,f,f,f,f,t,t,t,t,t,f,l,f,n,f,f,nowin
2579,f,f,f,f,f,f,f,f,f,f,f,f,l,f,n,f,f,won
2580,f,f,f,f,f,f,f,f,f,t,f,f,l,f,n,f,f,nowin
2581,t,f,f,f,f,f,t,t,t,t,t,f,l,f,n,f,f,nowin
2582,f,f,f,f,f,f,f,f,f,f,f,f,l,f,n,f,f,won
2583,t,f,f,f,t,f,f,f,t,f,t,f,g,f,b,f,f,won
2584,f,t,f,f,f,f,f,f,f,f,f,t,l,f,n,t,f,nowin
2585,f,f,f,f,t,f,f,f,t,f,t,f,l,f,n,f,f,won
2586,f,f,f,f,f,f,t,f,f,t,f,f,l,f,n,f,f,nowin
2587,f,f,f,f,f,t,f,f,f,t,f,f,l,f,n,f,f,nowin
2588,f,f,f,t,t,t,f,f,f,f,f,f,g,f,n,f,f,won
2589,f,f,f,f,f,t,f,f,f,f,f,t,g,f,n,f,f,won
2590,f,f,f,f,t,f,t,t,t,t,f,f,g,f,n,f,f,nowin
2591,f,t,f,f,t,f,f,f,t,f,t,f,l,f,n,f,f,won
2592,f,f,f,f,f,t,f,f,f,t,f,f,g,f,n,f,f,won
2593,f,f,f,f,t,t,t,t,t,f,f,f,l,f,n,f,f,won
2594,f,f,f,f,f,f,f,f,t,f,f,t,l,f,n,f,f,nowin
2595,t,f,f,f,f,f,f,f,f,f,t,f,l,f,b,f,f,won
2596,f,f,f,f,f,t,f,t,t,t,t,f,l,f,n,f,f,nowin
2597,f,f,f,f,t,f,t,t,t,t,f,f,g,f,n,f,f,nowin
2598,f,f,f,f,f,f,f,f,t,f,f,f,l,f,n,f,f,nowin
2599,f,t,f,f,f,f,f,f,f,t,f,f,l,f,n,f,f,nowin
2600,f,f,f,f,t,t,t,t,t,f,f,f,g,f,n,f,f,won
2601,f,t,f,f,f,f,f,f,f,t,f,f,l,f,n,f,f,nowin
2602,f,f,f,f,f,t,f,f,f,f,f,f,g,f,n,f,f,nowin
2603,f,t,f,f,f,t,f,f,f,t,f,f,l,f,n,f,f,nowin
2604,f,f,f,f,f,t,f,f,t,f,t,f,l,f,n,f,f,won
2605,f,f,f,f,f,f,t,t,t,t,f,f,g,f,n,f,f,nowin
2606,f,f,f,f,f,f,f,f,f,f,f,f,l,f,n,f,f,won
2607,f,f,f,f,f,f,f,f,t,f,t,t,l,f,n,f,t,won
2608,f,f,f,f,t,f,t,f,f,f,f,f,l,f,n,f,f,won
2609,f,f,f,f,t,f,f,f,f,t,f,f,l,f,n,f,f,won
2610,f,f,f,f,t,f,t,f,f,f,t,f,g,f,n,f,f,won
2611,f,f,f,f,t,f,f,f,t,f,f,f,l,f,n,f,f,nowin
2612,f,f,f,f,t,t,f,f,f,f,f,f,l,f,n,f,f,won
2613,f,f,f,f,t,f,f,f,t,f,t,f,l,f,n,f,f,won
2614,f,f,f,f,t,f,t,t,t,t,f,f,l,f,n,f,f,nowin
2615,f,f,f,f,t,f,f,f,f,f,f,f,l,f,n,f,f,nowin
2616,f,f,f,f,f,t,f,f,f,f,t,f,l,f,n,t,f,nowin
2617,f,f,f,f,f,t,f,f,f,f,t,f,g,f,n,f,f,won
2618,f,f,f,f,t,t,t,t,t,f,f,f,g,f,n,f,f,nowin
2619,f,f,f,f,t,f,t,t,t,f,f,f,l,f,n,f,f,won
2620,f,f,f,f,t,f,t,t,t,t,f,f,g,f,n,f,f,nowin
2621,f,f,f,f,f,f,f,f,f,t,t,f,l,f,w,f,f,won
2622,f,f,f,f,t,f,t,f,f,f,t,f,l,f,w,f,f,won
2623,f,f,f,f,t,t,t,f,f,f,t,f,l,f,n,t,f,nowin
2624,f,f,f,f,f,f,f,f,f,f,f,t,l,f,n,f,f,won
2625,f,f,f,f,f,f,f,f,t,f,f,f,g,f,n,f,f,nowin
2626,f,f,f,f,f,f,f,f,t,f,t,t,l,f,w,f,f,won
2627,f,f,f,f,t,t,t,t,t,f,f,f,l,f,n,f,f,won
2628,f,f,f,f,t,t,f,t,t,t,t,f,l,f,w,f,f,nowin
2629,f,f,f,f,f,t,f,f,f,f,f,f,g,f,n,f,f,won
2630,f,f,f,f,t,f,f,f,f,f,f,t,l,f,n,f,f,won
2631,f,f,t,f,t,t,t,f,f,t,f,f,g,f,n,f,f,nowin
2632,f,f,f,f,t,t,t,f,t,f,f,f,g,f,n,f,f,nowin
2633,f,f,f,f,t,t,t,t,t,f,f,f,g,f,n,f,f,won
2634,f,f,t,f,f,t,t,f,f,f,f,f,l,f,n,f,f,won
2635,f,f,f,f,f,t,f,f,f,f,t,f,l,f,w,f,f,won
2636,f,f,f,t,t,t,f,f,f,t,f,f,g,f,n,f,f,won
2637,t,f,f,f,t,f,f,f,t,f,t,f,g,f,n,f,f,won
2638,f,f,f,f,f,t,t,t,t,f,f,f,l,f,n,f,f,nowin
2639,t,f,f,f,f,t,t,f,f,f,t,f,g,f,n,f,f,won
2640,f,t,f,f,f,t,f,f,f,f,t,f,l,f,w,t,f,won
2641,f,f,f,f,f,t,f,f,f,f,f,t,l,f,n,f,f,won
2642,f,f,f,f,f,t,f,f,f,f,f,f,g,f,n,f,f,won
2643,f,t,f,f,f,f,f,f,t,f,f,f,l,f,n,f,f,won
2644,f,f,f,f,f,f,f,f,f,f,t,f,g,f,b,f,f,nowin
2645,f,f,f,f,f,t,t,f,f,f,t,f,l,f,n,f,f,won
2646,f,f,f,f,f,t,f,f,f,f,f,f,l,f,n,f,f,won
2647,f,f,f,f,f,f,f,f,f,t,t,t,g,f,n,f,f,nowin
2648,f,f,f,f,t,f,f,f,f,f,f,f,g,f,n,f,f,nowin
2649,f,f,f,f,t,f,t,t,t,t,f,f,g,f,n,f,f,nowin
2650,f,f,f,f,f,f,f,f,f,f,f,f,l,f,n,f,f,won
2651,t,f,f,t,f,t,f,f,f,f,t,f,l,f,b,f,f,nowin
2652,t,f,f,f,f,f,f,f,f,f,f,f,l,f,w,f,f,nowin
2653,f,f,f,f,t,f,f,f,t,f,t,f,l,f,b,f,f,nowin
2654,f,f,f,f,t,f,t,t,t,f,f,f,l,f,n,f,f,nowin
2655,f,f,f,f,f,f,t,t,t,f,t,t,l,f,w,f,f,won
2656,t,f,t,f,f,f,t,t,t,t,t,f,l,f,w,f,f,nowin
2657,f,f,f,f,f,f,f,f,f,f,t,f,l,f,n,f,f,won
2658,f,f,f,f,t,t,t,f,f,t,t,f,l,f,n,f,f,nowin
2659,f,f,f,f,t,f,t,f,f,f,t,f,l,f,n,f,f,won
2660,f,f,f,f,t,f,t,t,t,f,f,f,g,f,n,f,f,won
2661,f,f,f,f,f,f,f,f,f,t,t,f,l,f,n,f,f,nowin
2662,f,f,f,f,t,f,t,f,f,f,f,f,l,f,n,f,f,won
2663,f,f,f,f,t,t,t,f,f,f,t,f,l,f,n,f,f,won
2664,t,f,f,t,f,f,t,t,t,t,t,f,l,f,b,f,f,nowin
2665,f,f,f,f,t,t,t,f,f,t,f,f,g,f,n,f,f,nowin
2666,f,f,f,f,t,f,t,f,t,f,t,f,g,f,b,f,f,nowin
2667,f,f,f,f,f,f,f,f,f,t,t,f,g,f,n,f,f,nowin
2668,f,f,f,f,f,f,f,f,f,t,f,t,g,f,n,f,f,nowin
2669,f,t,f,f,f,t,f,f,t,f,f,f,l,f,n,t,f,won
2670,f,f,f,f,f,f,f,f,f,f,f,f,g,f,n,f,f,won
2671,f,f,f,f,t,f,t,t,t,f,f,f,l,f,n,f,f,won
2672,f,f,f,t,t,t,t,t,t,f,f,f,l,f,n,f,f,nowin
2673,f,f,f,f,t,t,t,f,f,f,t,f,g,f,n,f,f,won
2674,f,f,f,f,f,t,t,t,t,f,t,f,l,f,w,f,f,won
2675,t,f,f,t,f,t,f,f,f,f,t,f,g,f,b,f,f,nowin
2676,f,t,f,t,f,t,f,f,f,t,f,f,l,f,n,t,f,nowin
2677,f,f,f,f,f,f,f,f,f,t,f,t,g,f,n,f,f,nowin
2678,f,f,f,t,t,t,f,f,f,f,f,f,l,f,n,t,f,nowin
2679,f,f,f,f,t,f,f,f,f,f,t,f,l,f,w,f,f,won
2680,f,f,f,f,f,t,f,f,f,f,f,t,l,f,n,f,f,won
2681,f,f,f,f,f,t,f,f,t,f,f,f,l,f,n,f,f,won
2682,t,f,f,f,t,t,t,t,t,f,t,f,l,f,n,f,f,won
2683,f,f,t,f,t,f,t,t,t,t,f,f,g,f,n,f,f,nowin
2684,f,f,f,f,f,f,f,f,f,f,f,f,g,f,n,f,f,nowin
2685,f,f,f,f,f,f,f,f,f,f,t,f,l,f,n,f,f,nowin
2686,f,f,f,f,f,f,t,t,t,f,f,f,l,f,w,f,f,nowin
2687,f,f,f,f,t,t,f,t,t,t,t,f,g,f,n,f,f,nowin
2688,f,f,f,f,f,t,f,t,t,t,f,f,l,f,n,f,f,nowin
2689,f,f,f,f,f,f,f,f,f,f,t,t,l,f,w,f,f,won
2690,f,f,f,f,f,t,f,f,f,f,f,f,l,f,n,f,f,won
2691,f,f,f,f,f,t,f,t,t,t,f,f,g,f,n,f,f,nowin
2692,f,f,f,f,f,f,f,f,f,f,t,f,l,f,w,f,f,won
2693,f,f,f,f,f,f,f,f,f,f,f,f,l,f,n,f,f,won
2694,f,f,f,f,t,f,f,f,f,f,t,f,l,f,w,f,f,won
2695,f,f,f,f,f,t,f,f,t,f,f,t,g,f,n,f,f,won
2696,f,f,f,t,t,t,f,f,f,f,f,f,l,f,n,f,f,won
2697,f,f,t,f,f,t,t,f,f,t,f,f,l,f,n,f,f,nowin
2698,f,f,f,f,f,t,t,t,t,f,f,f,g,f,n,f,f,nowin
2699,f,f,f,f,t,t,t,f,f,f,f,f,l,f,n,f,f,nowin
2700,f,f,f,f,t,f,f,f,t,f,f,f,l,f,n,f,f,won
2701,t,f,f,f,t,t,t,f,t,f,t,f,l,f,n,f,f,won
2702,t,f,f,f,f,f,f,f,f,f,t,f,l,f,w,f,f,won
2703,f,f,f,f,f,f,t,t,t,t,f,f,l,f,n,f,f,nowin
2704,f,t,f,f,f,t,f,f,f,t,t,f,l,f,n,f,f,nowin
2705,f,f,f,f,f,t,f,f,f,t,f,f,g,f,n,f,t,nowin
2706,f,f,f,f,f,f,f,f,f,f,f,f,g,f,n,f,f,nowin
2707,f,f,f,f,f,t,t,f,f,t,t,f,l,f,n,f,f,nowin
2708,f,f,f,f,f,f,f,f,f,f,f,f,l,f,n,f,f,won
2709,f,f,f,f,t,t,t,t,t,t,f,f,g,f,n,f,f,nowin
2710,f,f,f,t,t,f,t,t,t,t,f,f,g,f,n,f,f,nowin
2711,f,f,f,f,f,t,t,f,t,f,f,f,l,f,n,f,f,nowin
2712,f,f,f,f,f,t,t,f,t,f,f,f,g,f,n,f,f,won
2713,f,f,f,f,f,t,t,f,t,f,f,f,g,f,n,f,f,won
2714,f,f,f,f,f,t,t,f,f,f,f,f,g,f,n,f,f,nowin
2715,f,f,f,f,t,f,t,f,f,t,f,f,l,f,n,f,f,nowin
2716,f,f,f,f,f,t,f,f,f,f,f,f,g,f,n,f,f,won
2717,f,f,f,f,f,f,f,f,f,f,f,f,l,f,b,f,f,nowin
2718,f,f,f,f,t,t,t,f,f,f,t,f,l,f,n,f,f,nowin
2719,f,f,f,f,t,f,t,t,t,t,f,f,l,f,n,f,f,nowin
2720,f,f,f,f,t,f,t,f,f,f,t,f,l,f,n,f,f,nowin
2721,t,f,f,f,t,t,t,t,t,f,t,f,g,f,b,f,f,won
2722,t,f,t,f,f,f,t,t,t,t,t,f,l,f,n,f,f,won
2723,f,f,f,f,f,t,f,f,f,f,f,f,l,f,n,f,f,won
2724,f,f,f,f,f,t,f,f,t,f,f,f,g,f,n,f,f,won
2725,f,t,f,t,f,t,f,f,f,t,t,f,l,f,b,t,f,nowin
2726,f,f,f,f,f,f,f,f,f,f,f,f,g,f,n,f,f,nowin
2727,f,f,f,f,f,t,t,t,t,f,t,f,l,f,n,f,f,won
2728,f,f,f,f,t,f,t,t,t,f,f,f,g,f,n,f,f,won
2729,f,f,f,f,f,t,f,f,f,t,f,f,l,f,n,f,f,won
2730,t,f,f,t,t,t,t,t,t,f,t,f,g,f,n,f,f,nowin
2731,f,f,f,f,t,t,t,f,t,f,t,f,l,f,n,f,f,won
2732,f,f,f,f,f,f,f,f,t,f,f,t,g,f,n,f,f,nowin
2733,f,f,f,t,f,f,f,f,f,f,f,f,l,f,w,f,f,nowin
2734,f,f,f,f,f,t,t,f,f,f,t,f,l,f,n,t,f,nowin
2735,f,t,f,f,f,f,f,f,t,f,f,f,l,f,n,f,f,won
2736,f,f,f,f,f,f,f,f,f,t,f,f,l,f,n,f,t,nowin
2737,f,f,f,f,t,f,t,t,t,t,f,f,l,f,n,f,f,nowin
2738,f,f,f,f,f,f,f,f,f,f,t,f,l,f,w,f,f,won
2739,f,f,f,f,t,f,t,f,f,f,f,f,l,f,n,f,f,nowin
2740,f,f,f,f,f,t,f,f,f,t,t,f,g,f,n,f,t,nowin
2741,t,f,t,f,f,t,t,f,f,f,t,f,l,f,b,f,f,won
2742,f,f,f,f,t,f,t,f,f,f,t,f,g,f,b,f,f,nowin
2743,f,f,f,f,f,f,t,t,t,f,t,f,l,f,n,f,f,nowin
2744,f,f,f,f,t,f,t,f,f,f,t,f,g,f,n,f,f,nowin
2745,f,f,f,f,f,t,t,f,f,f,t,f,l,f,n,f,f,won
2746,f,f,f,f,f,f,f,f,t,f,f,t,l,f,n,f,f,won
2747,f,f,f,f,t,t,t,f,f,f,f,f,g,f,n,f,f,won
2748,f,f,f,f,f,t,f,t,t,t,f,f,l,f,n,f,f,nowin
2749,f,f,f,f,t,f,f,f,t,f,t,f,l,f,w,f,f,won
2750,f,f,f,f,f,t,f,f,f,f,t,f,l,f,n,f,f,won
2751,f,f,f,f,f,f,f,f,f,f,f,f,l,f,n,f,f,won
2752,f,f,f,f,f,t,t,t,t,t,t,f,l,f,w,f,f,nowin
2753,f,f,f,f,t,t,f,f,f,f,f,f,g,f,n,f,f,won
2754,f,f,f,f,t,t,t,f,t,f,f,f,l,f,n,f,f,won
2755,f,f,f,f,f,f,f,f,f,f,t,f,l,f,w,f,f,won
2756,f,f,f,t,t,t,f,f,f,f,f,f,g,f,n,t,f,nowin
2757,f,f,f,f,t,f,f,f,f,f,f,f,l,f,n,f,f,nowin
2758,f,f,f,f,f,f,f,f,f,t,f,t,g,f,n,f,f,won
2759,f,f,f,f,f,t,f,f,f,f,f,f,g,f,n,f,f,won
2760,f,f,f,f,f,f,f,f,t,f,f,t,l,f,n,f,f,won
2761,f,f,f,f,f,t,t,t,t,f,t,f,g,f,n,f,f,won
2762,f,f,f,t,f,t,f,f,f,t,f,f,l,f,n,f,f,won
2763,t,f,f,t,f,f,t,t,t,t,t,f,g,f,n,t,f,nowin
2764,f,f,f,f,t,f,f,f,f,f,t,f,l,f,b,f,f,nowin
2765,f,f,f,f,f,f,f,f,f,f,f,f,g,f,n,f,t,won
2766,f,f,f,f,t,f,t,f,t,f,f,t,l,f,n,f,f,nowin
2767,f,f,f,f,f,f,f,f,f,t,t,f,g,f,n,f,f,nowin
2768,f,f,f,f,t,t,t,f,t,f,f,f,l,f,n,f,f,won
2769,f,f,f,f,t,f,t,f,f,t,f,f,g,f,n,f,f,nowin
2770,f,f,f,f,t,f,t,t,t,t,f,f,g,f,n,f,f,won
2771,f,f,f,f,f,t,t,t,t,f,f,f,l,f,n,f,f,won
2772,f,f,f,t,f,t,f,f,f,f,t,f,l,f,n,f,f,nowin
2773,f,f,f,f,f,f,f,f,f,t,t,f,l,f,w,f,f,won
2774,f,f,f,f,t,f,t,f,f,f,t,f,l,f,w,f,f,won
2775,f,f,f,f,f,t,t,f,f,t,t,f,l,f,n,f,f,nowin
2776,f,f,f,f,f,f,f,f,f,t,f,f,g,f,n,f,f,nowin
2777,f,f,f,f,t,f,t,f,f,f,f,f,l,f,n,f,f,won
2778,f,f,f,f,t,f,t,f,f,f,f,f,l,f,n,f,f,nowin
2779,f,f,f,f,f,f,f,f,f,f,t,f,l,f,w,f,f,won
2780,f,f,f,f,f,f,f,f,f,t,f,f,g,f,n,f,t,nowin
2781,f,t,f,t,f,t,f,f,t,f,t,f,l,f,n,t,f,won
2782,f,f,f,f,f,t,t,f,t,f,t,f,g,f,n,f,f,won
2783,f,f,f,t,t,t,f,f,f,f,f,f,l,f,n,f,f,won
2784,f,f,f,f,f,f,f,f,t,f,f,t,l,f,n,f,f,won
2785,f,f,f,t,f,f,f,f,f,f,f,f,l,f,w,f,f,nowin
2786,f,f,f,f,f,t,f,f,f,f,t,f,g,f,n,f,t,won
2787,f,f,f,f,f,t,f,f,f,f,f,f,l,f,n,f,f,nowin
2788,f,f,f,f,f,t,f,f,f,f,t,f,g,f,b,f,t,won
2789,f,f,f,f,f,f,f,f,f,f,f,t,l,f,n,f,f,won
2790,f,f,f,f,f,f,t,t,t,t,f,f,l,f,n,f,f,nowin
2791,f,f,f,t,f,t,f,f,f,t,f,f,g,f,n,f,f,nowin
2792,f,f,f,f,f,t,f,f,t,f,f,t,g,f,n,f,f,nowin
2793,f,f,f,f,f,f,t,f,t,f,f,f,l,f,n,f,f,nowin
2794,f,f,f,f,f,f,f,f,f,f,f,t,g,f,n,f,f,nowin
2795,f,f,f,f,f,f,f,f,f,t,f,f,g,f,n,f,f,nowin
2796,f,f,f,f,f,f,f,f,f,t,f,f,g,f,n,f,f,nowin
2797,f,f,f,f,f,t,t,f,f,f,f,f,l,f,n,f,f,won
2798,f,f,f,f,t,t,f,t,t,t,f,f,l,f,n,f,f,nowin
2799,f,f,f,f,f,f,f,f,f,f,f,f,l,f,w,f,f,nowin
2800,f,f,f,f,f,t,f,f,t,f,f,f,l,f,n,f,f,won
2801,f,f,f,f,t,f,t,t,t,f,t,f,l,f,w,f,f,won
2802,f,f,f,f,t,t,t,t,t,t,f,f,g,f,n,f,f,nowin
2803,f,f,f,f,f,t,f,f,t,f,f,f,g,f,n,f,f,nowin
